commit,AltAvgLineBlank,AltAvgLineCode,AltAvgLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment
9c96637163ef26c7726e693984c2d4d9599d4e7e,1.983695652173913,16.625,1.4855072463768115,4.0271739130434785,3.9347826086956523,4.771739130434782,1.6757246376811594,19.932971014492754,1.9655797101449275,16.42753623188406,1.4692028985507246
bb62e0a99fcbb9ceb03502bf2168d2e57530214f,1.9891107078039927,16.66787658802178,1.4882032667876588,4.0417422867513615,3.9455535390199636,4.791288566243194,1.6860254083484574,19.987295825771326,1.970961887477314,16.468239564428313,1.4736842105263157
dce96c41f9d11280ba25ca3927f3e627f03eaf86,1.96309963099631,16.74538745387454,1.503690036900369,4.075645756457565,3.981549815498155,4.8468634686346865,1.6918819188191883,20.07380073800738,1.9501845018450183,16.538745387453876,1.488929889298893
4ecae3c8c182a7d3bd27b6e0e0afd0000f825d8e,1.9781021897810218,16.733576642335766,1.5072992700729928,4.0583941605839415,3.9616788321167884,4.819343065693431,1.6934306569343065,20.065693430656935,1.9598540145985401,16.534671532846716,1.4927007299270072
2c7ee986c70e276531881d8730b9bb299b30d5c0,1.9781021897810218,16.733576642335766,1.5072992700729928,4.0583941605839415,3.9616788321167884,4.819343065693431,1.6934306569343065,20.065693430656935,1.9598540145985401,16.534671532846716,1.4927007299270072
0e758ac5a8073983774dee15f1cd3d3b6c4bb5fd,1.983695652173913,16.6231884057971,1.4855072463768115,4.0271739130434785,3.9347826086956523,4.771739130434782,1.6757246376811594,19.931159420289855,1.9655797101449275,16.42572463768116,1.4692028985507246
e4da43b1f063d227b5f7d2922d27458748763a2d,1.9927536231884058,16.659420289855074,1.4855072463768115,4.038043478260869,3.943840579710145,4.778985507246377,1.6757246376811594,19.97644927536232,1.9746376811594204,16.46014492753623,1.4692028985507246
0488792d2e56bfe38be6ea7f5456bd3286c807b8,1.9891107078039927,16.671506352087114,1.4882032667876588,4.0417422867513615,3.9455535390199636,4.791288566243194,1.6860254083484574,19.98911070780399,1.9727767695099818,16.471869328493646,1.4736842105263157
2ee0056779a7fb736092fc78de10b7e908f46f25,1.9781021897810218,16.733576642335766,1.5072992700729928,4.0583941605839415,3.9616788321167884,4.819343065693431,1.6934306569343065,20.065693430656935,1.9598540145985401,16.534671532846716,1.4927007299270072
f56a4390eec81243c259b1022350720f94573c13,1.9781021897810218,16.733576642335766,1.5072992700729928,4.0583941605839415,3.9616788321167884,4.819343065693431,1.6934306569343065,20.065693430656935,1.9598540145985401,16.534671532846716,1.4927007299270072
93abd178716c20024422f902d2f0bc560be44dc7,1.97992700729927,16.735401459854014,1.5091240875912408,4.0583941605839415,3.9616788321167884,4.819343065693431,1.6934306569343065,20.076642335766422,1.9616788321167884,16.536496350364963,1.4945255474452555
fc6b5f523a083f9cc25156294bab4abfb3288663,1.9818840579710144,16.615942028985508,1.4855072463768115,4.02536231884058,3.9329710144927534,4.769927536231884,1.6757246376811594,19.92391304347826,1.963768115942029,16.418478260869566,1.4692028985507246
