commit,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxNesting
c0c70f7ac080c3b4ecc50a3207eb66e97c10271d,161.0,161.0,161.0,13
57e0ef0e0e90c4cb72c35db874fc3d035b88ce4d,118.0,117.0,154.0,13
d32de66a07c600c14f70e6d435f8f9c496b0d625,161.0,161.0,161.0,13
912c13d58faf355589a3f67fd55b2015561e0184,161.0,161.0,161.0,13
71f35d5cbc0336ca5dca6b638c31d96611d301a7,161.0,161.0,161.0,13
9e31eafe7e98bab5013e598037e5581739fd4f42,161.0,161.0,161.0,13
4322478a496a5b729a77792584e427d9e7132386,161.0,161.0,161.0,13
1e4085a05d7a486920afcd995bb0c1737d54c670,161.0,161.0,161.0,13
68ab61dd099a2ce9f700fa68b9b7cc7722304407,161.0,161.0,161.0,13
33d66df34ece4f597590263df502ff3578b6becd,161.0,161.0,161.0,13
7422ab50d1011b2b26b59bf11b91a1202618f3e5,161.0,161.0,161.0,13
1e43ed986775d8e8ecaef4dac8b98dcbae6298c1,161.0,161.0,161.0,13
e6a492b7beca9dc8b656f2be3aec23fc1a35e4de,161.0,161.0,161.0,13
834bc47b42926dac7bb4d9df43bd1ea58ac794ce,161.0,161.0,161.0,13
3e9309815da9aab4e13195b7c6a52c1f7161562a,161.0,161.0,161.0,13
f26efc58c881ff71be0c96ffc66eabf5ac75ba84,161.0,161.0,161.0,13
49a09e74a413cfccee2c249407b46cdd0ea699cd,161.0,161.0,161.0,13
740ee055c6178fc2dd43c5ccfbd367c4c64d6e0d,161.0,161.0,161.0,13
a92ea68fefe2b7ce61363da3f5e0ae09dd6edba4,161.0,161.0,161.0,13
d3101b533d365825f52d8e5e52328702acbc8e3a,161.0,161.0,161.0,13
cedfc41ac62c691557263a8db41f7f693914d68d,161.0,161.0,161.0,13
984912989d6c4bc4c34bcf4296173ed96b22d272,161.0,161.0,161.0,13
4417df8c492489613d031478ba2e3604f65a5f84,161.0,161.0,161.0,13
1aa40df6b15c1114264ba19897579cec9f063f30,161.0,161.0,161.0,13
a58a1b01ff86465f503bf835a41c83e34be376ce,161.0,161.0,161.0,13
654b9a905c160aec86be6c0b11bd1c539a62c0b9,161.0,161.0,161.0,13
de37d50d76f4cfac2876af8a8ceff0f65b5f27b0,161.0,161.0,161.0,13
6f37eb7d858ef7fff79ee083c98ee99ab9bc05a4,161.0,161.0,161.0,13
ace976b26ced2f35415119984f9d58d26b478afd,161.0,161.0,161.0,13
a9b5f5bfd50bfd0a96e464ccf926092ffe03163a,161.0,161.0,161.0,13
944cffbd18a7dbe0b4c5849da6f093c41b49ea00,161.0,161.0,161.0,13
48be4c625bf0f35309fdf501f47eb7445a9f5494,161.0,161.0,161.0,13
a9dbc179100b7119cb44eb5b4adcb47967f346a6,161.0,161.0,161.0,13
c251c83df276dc0bff4d008433268ad59b7a8df2,161.0,161.0,161.0,13
65e2041e4042c21d2b97d4ab194b881695493bb0,161.0,161.0,161.0,13
3f789719a65bfa6c302e8f794847a3eb69b6881b,161.0,161.0,161.0,13
e294e8959fea043225a023f981121540b14b08cd,118.0,117.0,154.0,13
da5a1f81008f89f4e533006df8fa536e43c9c677,118.0,117.0,154.0,13
b7b744f297b736c51636407f5883b3777bb36433,118.0,117.0,154.0,13
12913a78cedc491f89a34ab0b545831d6006fc98,117.0,116.0,154.0,13
7a3eb9e2224d883df229fe4adce51e762165573a,117.0,116.0,154.0,13
fd9dbdfb3dc934a88b8b7505ab01db949a294a4e,117.0,116.0,154.0,13
17130a704620c0e5455ef0f362f8d0f40758d1ea,117.0,116.0,154.0,13
f831acc6c6839426e6ccb42d7fd1931863bb07ac,117.0,116.0,154.0,13
951b551d0f349f145f8606b946d64fc452ad6a51,113.0,112.0,154.0,13
f2c96ceb57afd8c64c3e3e656f9390c95e9fbec9,117.0,116.0,154.0,13
e059388fb200fb2b5281ce211242ef3525a9c2c7,117.0,116.0,154.0,13
40cfc95856594ddd04ae6ef3bfd041346c4854ec,117.0,116.0,154.0,13
bfc99b63fe859e16ddcfcbe6ac09f98b8d06b34e,117.0,116.0,154.0,13
12f7526c66547ced1b670f5c0faeec5120fc9c7a,113.0,112.0,154.0,13
845de33a5b2c9efb7761d091f1475ec89c25798a,113.0,112.0,154.0,13
787a490ceee14d456912a1ce8d865be9c92b6f99,113.0,112.0,154.0,13
14af79b93d3f8fa4aaf97a05f8a0564071c656a0,113.0,112.0,154.0,13
c57e501c51d6b76ce30658b94ee4a5dc6ac27f3e,117.0,116.0,154.0,13
352d72a30e3d113064ebc194f49560eeae34b332,117.0,116.0,154.0,13
72ce3ff7b51c1e0703f433fb000519521441abf8,117.0,116.0,154.0,13
c72ee44bf4bc7549ee8710037ae8adfae6d8efc2,117.0,116.0,154.0,13
5c63920190b38f4ea92d5b0104d3697a34f5f2b3,117.0,116.0,154.0,13
a87bcd6d47d545402ab80ae71a39531997eb6f6f,117.0,116.0,154.0,13
adbcfe6547fda8fe66618355a8a2031ac27d1a90,113.0,112.0,154.0,13
e29300d69fb8e003b36f155a5f286d72ee5a557f,113.0,112.0,154.0,13
7777322816a31edff4fb9f429847d11f8974f264,117.0,116.0,154.0,13
66409881238702fa6351e655f6aec8675c4b346f,117.0,116.0,154.0,13
07ffe8716f8be04d838915402b482c5ee03227d4,117.0,116.0,154.0,13
9812f2136b3ebb28ccdb52e19660bffde760ff23,117.0,116.0,154.0,13
ff2981f724c617d377229666e6deae257de5e239,113.0,112.0,154.0,13
392f6d316623e8ecd6210248ba9ae2cabf07352b,113.0,112.0,154.0,13
e0876bca4de44638a1cb51b03bdf0a40df631a80,113.0,112.0,154.0,13
9ee8f9409cab2a52e133c63bdd0acce24f99e73f,113.0,112.0,154.0,13
257f6f404bbb90512262dbb6f7f873a61bf381dc,117.0,116.0,154.0,13
1da16e1ed85c5be6eb243ca91225757b25088623,117.0,116.0,154.0,13
2595a8b146e86a3217cd6ee44bcc889cc2fe774f,117.0,116.0,154.0,13
885eefb12d35e416e637a92d8a6e7ac17eefd5cc,117.0,116.0,154.0,13
f4c9eaa49c5ed87b304a40b95b1d06d46a8cbfa9,117.0,116.0,154.0,13
82f0dfca542e95b74ff967f10fb4247e11a2d9d9,117.0,116.0,154.0,13
dbd23433e7b3d95bb03b44e9da86f713f1e35e17,117.0,116.0,154.0,13
36371e4c7ef87a2895b954284c29e8beff576084,117.0,116.0,154.0,13
70e1d53df17bc8fa81f3583a50f76753a8bac154,117.0,116.0,154.0,13
b0f4b4084626ab0f87611acd89030e8bdf0b850e,117.0,116.0,154.0,13
1df036ea25f8c6cb2f37633f603a93355a1e63ab,117.0,116.0,154.0,13
8f31fac365c312aa9109a7a1fc1014e56ed473d2,117.0,116.0,154.0,13
be3ac81f0c73252b7df34522e4886c4427eb43ae,117.0,116.0,154.0,13
bf523da2a2ed830686b72cd1fd51c51c808c6587,117.0,116.0,154.0,13
5b04ee3b95d8fe7ab41f03996cf32634239df337,117.0,116.0,154.0,13
05781d37fa43b5dada77d1bcfd4cdc42742e7421,113.0,112.0,154.0,13
1676827c859d838dc104a21f993af40d01586c0f,113.0,112.0,154.0,13
c42b5d8e69ba45b00d1681745a72c1d3af1e897f,117.0,116.0,154.0,13
7bafc6758c73805a453b36dcd41720c17bf25216,117.0,116.0,154.0,13
41f5b21f84b4d7db8e8c6edb34682c0f840ad8c8,113.0,112.0,154.0,13
aef18cc6063106075afeb3a78ec72656b19c8bde,117.0,116.0,154.0,13
b0e098ce46ce7f8ecd975720ccec8d0eb7787e50,117.0,116.0,154.0,13
21d2a9e3cce6167a3cf69303ad5b35ec819a763b,113.0,112.0,154.0,13
dc72b5006f29e98e8a394a3bcc14c7a03ffbcd5e,113.0,112.0,154.0,13
8ffc9d26e41f1ce23acbaee0f14419d99677b5f9,117.0,116.0,154.0,13
92c28525f645543272f9fb7d9b728966f2c75f11,117.0,116.0,154.0,13
3a0b6b9aba844075e802a6dc4c24622b34ab535b,117.0,116.0,154.0,13
92b380931ee8beacb0c09635432b38a02b9fcc7e,117.0,116.0,154.0,13
bcb497d0f83f9c3e60f00fd2cc87130923329ed9,117.0,116.0,154.0,13
165056b2fc065e27e4077a11ed2bf1589207b997,117.0,116.0,154.0,13
92b1551b1d407065f961ffd1d972481063a0edcc,117.0,116.0,154.0,13
5d9b2de4ef5a6b0cc38bbb3affcc614a66c663d7,117.0,116.0,154.0,13
665b35eccd39fefd714cb5c332277a6b94fd9386,117.0,116.0,154.0,13
7013220d2b3181d4ae55e21e0f18b9abfd6e011d,117.0,116.0,154.0,13
05219a1276341e72d8082d76b7f5ed394b7437a4,117.0,116.0,154.0,13
5c24cdea1e33c72bfed4af25a363eb5ceae11199,113.0,112.0,154.0,13
8bf3b75841ead5a796b62a54534b5a203adffae4,113.0,112.0,154.0,13
3f0f6624f554a663ca0c83fd80f769dc9cef93e2,113.0,112.0,154.0,13
0d789a5bc1aeef2d6d0d3120efc4b85766a0a327,113.0,112.0,154.0,13
508ea88226bbdd25ac0aac4f9c8a65a2c3b5be5c,113.0,112.0,154.0,13
41da7111f2c825ee0dcd319ec246a84b5ca0fd21,113.0,112.0,154.0,13
a45a260086b395729e3c26c9680602e1352184b5,113.0,112.0,154.0,13
9e70233a17f158f499c60ff82c20c7646fde66e8,113.0,112.0,154.0,13
b7410f616ea938ab34816b04e0479d55877af511,113.0,112.0,154.0,13
3cddb008c15978ae81ff144e24303467076d200f,113.0,112.0,154.0,13
6a7bcb54714c55234a292047ea6bb657bd5ab1b5,117.0,116.0,154.0,13
46e3d17f57f90538242b7a1dde126eba59f7c5ab,117.0,116.0,154.0,13
3ad87c807c2b6cbfbdfb2c78412781ecc7db593d,117.0,116.0,154.0,13
43ec55091553658e4cfb1d927ff2a0fb50a8fdba,113.0,112.0,154.0,13
76f9d8bac8138d4c0caac02983ef4df7f9a51cba,117.0,116.0,154.0,13
070b7e441649b9c2543fda7bfbef0ad58761f869,117.0,116.0,154.0,13
96335bcf4d64c29add3692fb41671190123cf44e,117.0,116.0,154.0,13
8d6a7e9a198488a1594cd178240fb56085129c78,117.0,116.0,154.0,13
349e0c1adcaa3061623aa7e82b47039db114805a,117.0,116.0,154.0,13
1958a17fe41ab424d7d655de66a04a7711e7bbd3,117.0,116.0,154.0,13
d15c05a5d016bfd637fa1966951ae0686d17272e,117.0,116.0,154.0,13
c5f04dddb6cf5f76adfe145de3565411711255b8,117.0,116.0,154.0,13
4c4de89573fa29b7f97e7a9a3d0674dbdb6f2a28,117.0,116.0,154.0,13
bf0c6603ff809b035bd3b2049597e2273e9d86ed,117.0,116.0,154.0,13
e3f510393c9d373f2969badc2b8afe179803a0fa,117.0,116.0,154.0,13
36d6792157cc064607147b942c80bc3716dd339b,113.0,112.0,154.0,13
fe0537aa6eac07022be471ef132fb565741e7209,106.0,100.0,173.0,13
77356122443039b4b65a7795d66b3d1fdeedcce8,113.0,112.0,154.0,13
1a0962dee51addaa44a53f9d9782e8231d27cc96,117.0,116.0,154.0,13
0111681ecfe4d04a354536e62af1cde7c49e1c40,113.0,112.0,154.0,13
df8e472cc1bbd14a60d22b0b124f07046c6e1fa2,113.0,112.0,154.0,13
aefc81ad38b3a6fc88a0e8db6fafe75692f0d4b3,117.0,116.0,154.0,13
179795e51171ebf10932b553d7df72819fa4a7b5,117.0,116.0,154.0,13
95235f5ba1a9398c8503b809370ece18bba72ba2,117.0,116.0,154.0,13
949782d860889cbd50edfdf8c00e91d7a4f6cb05,113.0,112.0,154.0,13
c22f6202052ca84c68df4fbb16e42c826d429558,113.0,112.0,154.0,13
0a20325a01d089d8274aa4be05d79e6c157e1319,117.0,116.0,154.0,13
0bbda4bac71605af21be2670c1f4d04d10594fcc,117.0,116.0,154.0,13
c49fd57bf472143b1a0bbfb246c91e6ea0f06887,117.0,116.0,154.0,13
e1658495beaff4f6fe0aac7bc4d9fdb5ccd81a04,117.0,116.0,154.0,13
d0b39a03cd5d6d5f9e2eac4907d9f47ec3d821da,117.0,116.0,154.0,13
46e22b70dfe541f4ca1c04a53aba17df377b70f9,113.0,112.0,154.0,13
55c529a7005c653ceb318e1e25b40ff96a41877f,117.0,116.0,154.0,13
fa90ab4a4512858662b4d712a7b01cce970057ef,455.0,421.0,557.0,13
48860819e80260abae480407d0bd75dd58e70bb7,117.0,116.0,154.0,13
d1657b570a44108e49032962da201aad48689605,117.0,116.0,154.0,13
793dc676e08394ed15bffe0ed66606ff9ced1c6a,113.0,112.0,154.0,13
e8c1672655dcff59aaf0f78fa256b1d2e3f1ba9b,113.0,112.0,154.0,13
3d5b23a36218b0417a056fa7b5e6d25d595ccaf2,113.0,112.0,154.0,13
415c7dd026e4649bea48c35ccbe29d2fa8b69be5,117.0,116.0,154.0,13
878452b966521d75a58aa062bbe70511df88f497,113.0,112.0,154.0,13
3f2e2297b9c88a6ab5fc4bff02cf2a07ce057589,113.0,112.0,154.0,13
12e0437f237ad72df3a2f3f8b067cf8097d792f1,113.0,112.0,154.0,13
9b67c9942eba3b1a6b008ddab8ee6e542bd3de6b,117.0,116.0,154.0,13
1be36b60f158b55e8d594e2b605928a9a71a432f,117.0,116.0,154.0,13
c578a09bd6310157ea69bb1d2ec2d3d2cc58c85a,117.0,116.0,154.0,13
c8b080af7108744299e26e8d38cb6587b933f9fc,117.0,116.0,154.0,13
2f84df2ca0f7a5174d2eb5f4ee52324ce8f807b9,117.0,116.0,154.0,13
7e58b8166e6ac191739cf9001e73b2157f3aead5,117.0,116.0,154.0,13
f2140c3890780301760ee290f21be01f61726221,117.0,116.0,154.0,13
ed0f7bdec93478e280c9faa2a8ffb13a183cda09,117.0,116.0,154.0,13
fd4df42275b73bdcd938a833053b514125f3f9a3,117.0,116.0,154.0,13
d19e3a5b21f28c07886801616e02e08eab64a7d8,113.0,112.0,154.0,13
6672b9f962e4f01cae3c115ed54586a6f62aced3,117.0,116.0,154.0,13
aabbd3f3c9dd17c414100d0e029f8a3d13673ab1,117.0,116.0,154.0,13
ef22318cff51244cd0047b11ee7accfded522782,117.0,116.0,154.0,13
52563d7ecc8f3f38cb1c0521294c5f6a0a475637,117.0,116.0,154.0,13
e78d5d49935373dabcc40c5e32aefe4956a70b97,117.0,116.0,154.0,13
fa262cac766d383c51e0ead04c62e114a79bd738,117.0,116.0,154.0,13
3c5de5c77b0718b47010b146160ecff6309f86b5,117.0,116.0,154.0,13
62e5e83f8dfc98e182a1ca3a48b2c69f4fd417ce,117.0,116.0,154.0,13
5f30bb4a8144a2132568021a18972a89c1dfd3ca,117.0,116.0,154.0,13
76180a2ba45986af0a0399690fef0ecd823348a5,117.0,116.0,154.0,13
a5229cc95103fab9449bf198a8a119482a8f0845,113.0,112.0,154.0,13
231a4b77851db6cbefb1c0c5cf8ff8f6ef0afb36,117.0,116.0,154.0,13
43b8bba6b60aa644456d7682b99357dd4778e8d6,117.0,116.0,154.0,13
166df26f2821ea23b7c269a32fd63be43a2a0bb9,113.0,112.0,154.0,13
da49a7da3ad5e31fa858a6d48d8a6af9c4690724,113.0,112.0,154.0,13
2703572b3a005848ed058d2775fb933a17ac3656,118.0,117.0,154.0,13
7a23f7367d1a9946ff151d1491a3a73de43b64c3,118.0,117.0,154.0,13
b738396cfdcc276c0cde0c1a6462c5cc74ba7b76,117.0,116.0,154.0,13
f6a4e61fbb647928d615a0befaec163a5d2bf4af,117.0,116.0,154.0,13
33eacd3ff43e49109594c44e93b7ee66725fb8af,117.0,116.0,154.0,13
82246e075e5c028dd886adda68e28de092e33df1,118.0,117.0,154.0,13
f9e7d9f8c3e32280418a0bedd9d37f2a0cc2e2b9,117.0,116.0,154.0,13
3b75ee93278179004bc2f117fcfe3d5d76a0a2fa,113.0,112.0,154.0,13
7418a6b1a056d076b07087bdd27ad51baebc95e0,118.0,117.0,154.0,13
a883c31af66195556a775f75851f46573c98e43d,118.0,117.0,154.0,13
d4c6375fd8996d7d809fb34b9743339d7192c58b,118.0,117.0,154.0,13
566fdaf611f44724120412a43132c07b020fc4f1,118.0,117.0,154.0,13
3d55eea805c5451afd0a56a4f5aa045ba63083f9,118.0,117.0,154.0,13
f26eef302fc315394d1016eb06360637ac86f62e,118.0,117.0,154.0,13
7043c7071cdbdef60ce8413f425da622b8e6dc85,118.0,117.0,154.0,13
27ac83718cc9ebc98a31eb7f17c0646d78909032,113.0,112.0,154.0,13
b0a61ab23c0fd51a1b641b481e6a63f8661a8f9f,113.0,112.0,154.0,13
74a7fa44d36c3e93febccdea5f44ff78555463d0,107.0,106.0,173.0,13
c4c02bf16c47f8751958458e540269ec13f4bd98,117.0,116.0,154.0,13
2b68222d72fcb899ac87d8d48f066b49b5182f28,117.0,116.0,154.0,13
7b232add79b5d95a1f5dbdf72eeb8fa9a6b92a56,113.0,112.0,154.0,13
87492cb24d9d8be8e18217b89ae5f090089ff31d,118.0,117.0,154.0,13
9db397978416f9d562a94e55db86c7a45210a05c,118.0,117.0,154.0,13
b4e8a847ba4e775fb7d422b2daf18356db50eec8,118.0,117.0,154.0,13
3be18b47e4249a3e3f8ae9968abffc954c7e293a,118.0,117.0,154.0,13
3c8a51e89a90cb2a4016b1c30a10c7245bbdbeda,118.0,117.0,154.0,13
eee98e74f928a49c310038c77026ebc04e6cf4b2,113.0,112.0,154.0,13
fbd3199a6d8c6b3fd1e9aa0034cee9a0c6a9bfb4,117.0,116.0,154.0,13
1bd37509cac35877761a21c0654eba18fb5a73ad,117.0,116.0,154.0,13
6ae6a2331879626e127ab912e746931ea30a2166,117.0,116.0,154.0,13
c97268c822077ba414f90f6ba357fab170bb3986,118.0,117.0,154.0,13
ad2d77760434e1650c186c71fa04a8fdbd77266c,118.0,117.0,154.0,13
4966b58f3e1f295e3fb22560006b1db717b56f37,117.0,116.0,154.0,13
174f9e622fde6c874ba3d53eb05d0f37d6001ba5,117.0,116.0,154.0,13
6cbec0da471590a2b3de1b98795ba20f274d53fa,117.0,116.0,154.0,13
514dea905a3c72c8f7268347793f2947efd547be,113.0,112.0,154.0,13
d94975185947bd8594a4a8564ec6040e8c242b70,117.0,116.0,154.0,13
2a96d39824464c28f2f45f2f4a4d53d7c390c9eb,118.0,117.0,154.0,13
a73cdd21c4514bf0890d4c1ac756fe02262b1192,118.0,117.0,154.0,13
dfb7a1b4d0dafd53bf3980b3bd90668bf8d2a27f,117.0,116.0,154.0,13
bc9204d4ef6e0672389fdfb0d398fa9a39dba3d5,118.0,117.0,154.0,13
6bc6b6c0dc0a58874a7a6b9afc3156a5cf9bb10d,117.0,116.0,154.0,13
c0fa44d8f1ed211e4e0edbe6bef4697b36b9bacc,117.0,116.0,154.0,13
54ba5a1a16c0306bda1c304a341b9e4e7ab44684,113.0,112.0,154.0,13
f6fb30a01d2373f36cbf2054be9ae1bf65475794,117.0,116.0,154.0,13
a35031240b8d47ce89d7738ccfd3473073b5a823,118.0,117.0,154.0,13
d083d420b7d24a57cfd32af71100ae4c887f3a39,118.0,117.0,154.0,13
f4fa8a9b18a840539edf908bb82b54c5f82aab31,118.0,117.0,154.0,13
92bbe7ccf1fedac825f2c6ab4c8de91dc5370fd2,118.0,117.0,154.0,13
10881f076e19fbd0fa7b753b7c6c8203b419be83,118.0,117.0,154.0,13
38f460caa26e5dd06c3e874e30ea0ec5beb49b56,118.0,117.0,154.0,13
ca5c701ca50c24807793294c5ed22230858ac5e6,118.0,117.0,154.0,13
189d035e67b1f8cdbb1dbd388efd1b7434f34b04,117.0,116.0,154.0,13
aa9136a87e3ce299fe966da4686a571d6a528311,117.0,116.0,154.0,13
1e274ef2ba7d345f1bc469f46030f871aa348863,117.0,116.0,154.0,13
48aa37ed4266e75340abd3232860d6d14a30c774,117.0,116.0,154.0,13
f7b01d3eb76b5c1d04b774454364e87b49e80b56,117.0,116.0,154.0,13
3819fb9ab4c80e5fea3a7b31703a3884f47c8a83,118.0,117.0,154.0,13
768ededa9c4e804ead6d473d4fe3a8092a77b05c,118.0,117.0,154.0,13
78849622ec58ae576f36b155824e813543a9bdf5,118.0,117.0,154.0,13
43a42aa40303b2b5a3fdd04a04ce4f8d015d14eb,118.0,117.0,154.0,13
dc29ddebb969af489cdfd5dbbf424710973ef62f,113.0,112.0,154.0,13
2ff30e67d996b89fe16517a2ba4b55b417172389,118.0,117.0,154.0,13
61efc5c2d81cbd8c9a5d145e1aab2f744772c856,117.0,116.0,154.0,13
60b84ba26c588c09759b90b96e072cceb862a859,117.0,116.0,154.0,13
24fbe004904f95ea07f22fea4e4c02a632149d73,118.0,117.0,154.0,13
11b53957ac81dc31668a1d8fe65d19d5f60dd501,118.0,117.0,154.0,13
27b5c1a0653026645bd6908ee5abfdceb1c95082,118.0,117.0,154.0,13
4cf2143e02993440d6661ddccbd896bee7756c02,118.0,117.0,154.0,13
d9fc746cd77910a7dec53abfec36df5c699b33c2,118.0,117.0,154.0,13
4d5acae0ca9c3a72c7ba7d82d684e7c0e57f8e92,118.0,117.0,154.0,13
bb493a5c147a4b60f0f412a71bf9236ede4a560c,118.0,117.0,154.0,13
b6446d54ec70817ddd96b5c9668dd74a996719bf,118.0,117.0,154.0,13
119ab159e65b229feb3851334441ca24aab131ba,118.0,117.0,154.0,13
f4fd6276619dfe7cf9a024730ca65b1bd0b3492b,117.0,116.0,154.0,13
2f9c615efb164e62fb27a5d4a50454ae9f5c87ad,118.0,117.0,154.0,13
b32d7c524b2a0e404c297609aea6ec1cf9f889fe,118.0,117.0,154.0,13
6d4960ac7d360744fe5bac39cb90697d81128565,118.0,117.0,154.0,13
0a315befa7cb3132ab2ee6caa7dccb2299b7a348,118.0,117.0,154.0,13
2846ef3e27ff0e34812dad788b706f0a1e5b5e80,118.0,117.0,154.0,13
a7bc845a9ae2bc4c58566e6744dd3cec0f805244,118.0,117.0,154.0,13
28dc98e343ca4eb370a29ceec4c19beac9b5c01e,161.0,161.0,161.0,13
8325e43b82dd0bd00c37abed45861bb8c155b022,161.0,161.0,161.0,13
5c2bd8b77aeefa4c6484684ef3e9227a6287a93e,118.0,117.0,154.0,13
60759baac1f063a6c3069ca4b909abb8a20fa08a,118.0,117.0,154.0,13
4fb1c6aad82212051d95b2d0b1f4c877d076bf5d,118.0,117.0,154.0,13
be80a2392f5d10395bf934a066faeefdb6bb380a,118.0,117.0,154.0,13
94c9b5af703eb70adba349cfbfaaa3029849744c,118.0,117.0,154.0,13
f6c64c648ade843b44d517b2de41b8b882f112c0,118.0,117.0,154.0,13
9c96637163ef26c7726e693984c2d4d9599d4e7e,118.0,117.0,154.0,13
bb62e0a99fcbb9ceb03502bf2168d2e57530214f,118.0,117.0,154.0,13
dce96c41f9d11280ba25ca3927f3e627f03eaf86,118.0,117.0,154.0,13
4ecae3c8c182a7d3bd27b6e0e0afd0000f825d8e,118.0,117.0,154.0,13
2c7ee986c70e276531881d8730b9bb299b30d5c0,118.0,117.0,154.0,13
0e758ac5a8073983774dee15f1cd3d3b6c4bb5fd,118.0,117.0,154.0,13
e4da43b1f063d227b5f7d2922d27458748763a2d,118.0,117.0,154.0,13
0488792d2e56bfe38be6ea7f5456bd3286c807b8,118.0,117.0,154.0,13
2ee0056779a7fb736092fc78de10b7e908f46f25,118.0,117.0,154.0,13
f56a4390eec81243c259b1022350720f94573c13,118.0,117.0,154.0,13
93abd178716c20024422f902d2f0bc560be44dc7,118.0,117.0,154.0,13
fc6b5f523a083f9cc25156294bab4abfb3288663,118.0,117.0,154.0,13
4b7989b10321e5558fc00c93408c6631f9fc604d,118.0,117.0,154.0,13
1790f4fea04c2401feda0c96e35a3b50b1ba4fe3,118.0,117.0,154.0,13
c1d44cee954b46b5fce729ba31d9674fe527b868,118.0,117.0,154.0,13
eb7b9749f2b7bc0d0e0ac2c68d98cf1b8f4a2761,118.0,117.0,154.0,13
b643827b9443deadaa5804998116107953f8b42f,118.0,117.0,154.0,13
15b4a163950c2e8660a7797ce3975ccea8705f80,118.0,117.0,154.0,13
3e5b36c6378da0be3f5371cb1f2a3f84e1952fae,118.0,117.0,154.0,13
7826a7865c4d99e86c18e4a2bb42161f223196c9,118.0,117.0,154.0,13
b66f3b6bba3a4e0210f8d63ce456f3055c8aa85d,118.0,117.0,154.0,13
846df809bc671d6487fa2be7550e3ed2b62e62f9,118.0,117.0,154.0,13
bf748049f53cea3662b02d87cc91d44a0164e588,118.0,117.0,154.0,13
ac3f5a346860b824e083c5d305757c3260565475,118.0,117.0,154.0,13
296ab786eed237b59f76f6411e895cc1e3ce14ab,118.0,117.0,154.0,13
7202a6fa8773fdcf3f374625def3c15276250b67,118.0,117.0,154.0,13
f4d3af185988ad45ebc0a6dead32222cad2c03a6,118.0,117.0,154.0,13
78cf8efec34c419ecea86bc8d1fe47ec0b51ba37,118.0,117.0,154.0,13
48b3693d3cec7bd7996b1394a8df901d1fc26320,161.0,161.0,161.0,13
5028bf628c7ebfb85d14ec7dc296b264a1c3bcd3,161.0,161.0,161.0,13
9c4b0f66aab720a997228c071c671454196706d6,161.0,161.0,161.0,13
d0d7fed1a2522cc82dfa934df0cdd362a66058b1,118.0,117.0,154.0,13
11f8457fb9b787f350e176fd28ee8c01fd2b82d5,118.0,117.0,154.0,13
33dfb9f3f2aa6b7cc3fcba84ad8ac1485272e003,118.0,117.0,154.0,13
e9dcc3054fb0fdf0faafd0ef57a238f4a692fb23,118.0,117.0,154.0,13
19e02f4f46c46bcd2544e5811953a4ee324f2f7c,118.0,117.0,154.0,13
9476c6ed3dcf89b045d567c153f50de9528dd0ba,118.0,117.0,154.0,13
378dc9103a6b36ecac5f63eb0d5a87f573081094,118.0,117.0,154.0,13
244ea1b5e49081530e0ba5c717db1fdbe2bda73e,161.0,161.0,161.0,13
a026bde1ac84f90f0b82faa18890b2023c5198d5,161.0,161.0,161.0,13
789b3effec89e6f336726de109eb8be9dc60b7a5,118.0,117.0,154.0,13
9c44ea440323e35e4a234d0d27d511e9b4d8dc21,161.0,161.0,161.0,13
cd27bc7a0bdb7e62090c503b9e8ab4b4a6bb3d06,118.0,117.0,154.0,13
bb622de88df4c013d29f5caaec521ac91ba754fd,118.0,117.0,154.0,13
2b69d3116ffb4a800c408b8cb0b508ca1886ea84,118.0,117.0,154.0,13
ba5e05ffeff03c4835d0618ab34acb97ef753d0c,118.0,117.0,154.0,13
ef1e74065c19cc427c4a1b322154fd55d7a3588b,161.0,161.0,161.0,13
40069d6e3a195c8c2414ea60ed75b84ae47f88a1,118.0,117.0,154.0,13
0730dd4ffb39358f30b1a956cd9182aed1958b47,118.0,117.0,154.0,13
6a97da396470cb85e289a4810326fd7f50062b96,161.0,161.0,161.0,13
1b7ba794d21836f72e5888db63ab790077c04e1b,161.0,161.0,161.0,13
fba275dc93319ffa31ecebe015f8cda671fcf0e5,455.0,421.0,557.0,9
54cc8aca60e474e637e9d71b57ee2c6f1fb197e6,161.0,161.0,161.0,13
e3482ccf27b8278289f899cbb294696389a9e1c8,118.0,117.0,154.0,13
57415089bd33575bcb7e134ddb2e1eacee3dfaca,118.0,117.0,154.0,13
882add136fa8319832ef373b8797ef58edb80efc,118.0,117.0,154.0,13
3e8b7d3c77c464b29f7f3e0627ca7354f7de433a,118.0,117.0,154.0,13
7d2df051d05bc65a0a540ba080f07b421b4d99d7,118.0,117.0,154.0,13
a33fc72fe911fdb8e284c94e08e8f1dafe4d3187,161.0,161.0,161.0,13
22e5ae5c8e6859e5670a2c6bbf5798778373144c,118.0,117.0,154.0,13
ef09036cf34c2e5704c753a4ffb3c947a89402af,118.0,117.0,154.0,13
0c064d907b5d96cb4f68c9f1f3214b115d43436e,118.0,117.0,154.0,13
ac8ce18d89acccaa7a66900adff75d4aeb6ec80b,118.0,117.0,154.0,13
f890db83ee426f4bda0458728e813e45cc8531a7,118.0,117.0,154.0,13
c48f4b379eb3a0d093f5a87cce1d2ed6c175104f,161.0,161.0,161.0,13
