commit,AltCountLineBlank,AltCountLineCode,AltCountLineComment,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxNesting,AltAvgLineBlank,AltAvgLineCode,AltAvgLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment
43d1948b7b84abc744227259dd1a3e8dfbb60358,28799,175516,32962,235147,28234,162381,41590,109720,31897,6788,9024,36431.0,35338.0,43114.0,18589.0,118.0,117.0,154.0,13,1.959780621572212,16.683729433272394,1.4972577696526508,4.051188299817184,3.9579524680073126,4.817184643510055,1.6892138939670933,19.992687385740403,1.946983546617916,16.47531992687386,1.482632541133455
43d7f2d65ab456e09afd66a012d1db268cb16f4d,32329,192854,37183,260136,31703,177394,46089,119561,36070,7745,10560,39980.0,38749.0,47099.0,20140.0,161.0,161.0,161.0,13,1.9546218487394957,16.77310924369748,1.4588235294117646,4.132773109243698,4.033613445378151,4.9260504201680675,1.6319327731092437,20.04873949579832,1.9428571428571428,16.51932773109244,1.4470588235294117
43e61e715283ba3e6cfe5ebf9e831e1d96cec399,30298,183367,34346,245856,29736,168930,43398,114196,33290,7215,9891,38125.0,36985.0,45013.0,19236.0,161.0,161.0,161.0,13,1.9946619217081851,17.112099644128115,1.4733096085409252,4.185053380782918,4.090747330960854,5.001779359430605,1.6619217081850535,20.416370106761565,1.9786476868327403,16.843416370106763,1.4590747330960854
43ec089eea1d8eee125718b0b7a83720b036ae3e,27481,169308,31056,225761,26915,156311,39786,105812,29987,6786,8883,35196.0,34151.0,41683.0,17798.0,117.0,116.0,154.0,13,1.9570093457943925,16.85981308411215,1.5009345794392523,4.100934579439253,4.011214953271028,4.878504672897196,1.7121495327102805,20.1588785046729,1.9439252336448598,16.650467289719625,1.4878504672897197
43ec55091553658e4cfb1d927ff2a0fb50a8fdba,25392,158338,28287,210022,24845,145981,36879,98936,27241,6609,8346,32984.0,32016.0,39159.0,16786.0,113.0,112.0,154.0,13,1.9013806706114398,16.380670611439843,1.5266272189349113,4.0276134122287965,3.932938856015779,4.808678500986193,1.7455621301775148,19.62524654832347,1.8875739644970415,16.173570019723865,1.5108481262327416
43f25158ca0ae31b663e37f6b538daf735df10a3,31521,188971,36249,254540,30928,173805,45050,117087,35151,7528,10414,39194.0,38007.0,46188.0,19741.0,161.0,161.0,161.0,13,1.9606164383561644,16.818493150684933,1.4366438356164384,4.13013698630137,4.029109589041096,4.940068493150685,1.6352739726027397,20.063356164383563,1.9503424657534247,16.559931506849313,1.4246575342465753
43f8080eaff82e7aedaec5aa3abfd115cf1af695,28805,175541,32978,235194,28240,162406,41599,109736,31913,6788,9024,36438.0,35345.0,43119.0,18591.0,118.0,117.0,154.0,13,1.9616087751371116,16.691042047531994,1.5009140767824498,4.0548446069469835,3.9616087751371114,4.817184643510055,1.6892138939670933,20.0,1.9488117001828154,16.482632541133455,1.4862888482632541
43fa44fa3b68e6570145126892e1e43380d7bb5a,32343,192771,37285,260166,31717,177209,46158,119360,36172,7746,10661,39904.0,38668.0,47000.0,20096.0,161.0,161.0,161.0,13,1.9430485762144054,16.661641541038527,1.4472361809045227,4.105527638190955,4.005025125628141,4.891122278056951,1.6231155778894473,19.927973199329983,1.931323283082077,16.408710217755445,1.4355108877721943
43fc643b75af91363eb1246528c706c1654ddc2e,32331,192864,37175,260140,31705,177403,46095,119557,36062,7745,10561,39984.0,38753.0,47102.0,20141.0,161.0,161.0,161.0,13,1.9546218487394957,16.77310924369748,1.4588235294117646,4.132773109243698,4.033613445378151,4.92436974789916,1.6319327731092437,20.04705882352941,1.9428571428571428,16.51932773109244,1.4470588235294117
44103f41971099e907194c65d7040ab0881f2a47,31382,188323,36072,253592,30789,173204,44825,116781,34974,7529,10367,39062.0,37883.0,46050.0,19685.0,161.0,161.0,161.0,13,1.9620689655172414,16.837931034482757,1.4344827586206896,4.136206896551724,4.036206896551724,4.955172413793103,1.6379310344827587,20.086206896551722,1.9517241379310344,16.57758620689655,1.4224137931034482
4414a150025765bdf83df81026270b0acbb8b376,31993,191030,36846,257657,31367,175631,45642,118282,35733,7745,10499,39586.0,38367.0,46640.0,19946.0,161.0,161.0,161.0,13,1.949579831932773,16.70420168067227,1.453781512605042,4.117647058823529,4.018487394957983,4.9109243697478995,1.6218487394957983,19.969747899159664,1.9378151260504202,16.452100840336133,1.442016806722689
4417df8c492489613d031478ba2e3604f65a5f84,30300,183359,34335,245841,29738,168920,43408,114188,33279,7215,9893,38120.0,36980.0,45006.0,19233.0,161.0,161.0,161.0,13,1.9946619217081851,17.104982206405694,1.4715302491103204,4.183274021352313,4.090747330960854,5.0,1.6619217081850535,20.409252669039144,1.9786476868327403,16.83629893238434,1.4572953736654803
442136f742b18872b292cc37ae4809d746791043,30245,183170,34220,245484,29683,168747,43357,114073,33164,7215,9877,38075.0,36935.0,44961.0,19216.0,161.0,161.0,161.0,13,1.9982078853046594,17.164874551971327,1.4731182795698925,4.198924731182796,4.10573476702509,5.016129032258065,1.668458781362007,20.469534050179213,1.9802867383512546,16.89605734767025,1.456989247311828
4429d8b27bea2a03b4ccc412a7c85439ada1124f,32012,191158,36836,257792,31386,175748,45665,118383,35723,7745,10510,39623.0,38396.0,46686.0,19969.0,161.0,161.0,161.0,13,1.949579831932773,16.709243697478993,1.4504201680672268,4.122689075630252,4.021848739495798,4.915966386554622,1.6218487394957983,19.969747899159664,1.9378151260504202,16.457142857142856,1.438655462184874
442f6fd3d6272b1c7b92e0a24b4be1cf162b4d04,27441,169079,30970,225405,26876,156135,39736,105758,29901,6770,8842,35203.0,34162.0,41677.0,17838.0,117.0,116.0,154.0,13,1.8874296435272044,16.21763602251407,1.4953095684803002,3.9699812382739212,3.876172607879925,4.714821763602251,1.679174484052533,19.4484052532833,1.876172607879925,16.02063789868668,1.4821763602251408
4432dd6b5bb5ad33bb20966807c0fda4b0e3cb65,28846,175775,33016,235524,28282,162635,41709,109925,31950,6786,9031,36474.0,35381.0,43166.0,18601.0,118.0,117.0,154.0,13,1.9616087751371116,16.685557586837295,1.5027422303473492,4.051188299817184,3.956124314442413,4.819012797074954,1.6892138939670933,19.9981718464351,1.9488117001828154,16.480804387568554,1.489945155393053
443a12f37be1c5967785b83bf04935fe357afb9b,30300,183395,34346,245886,29738,168958,43403,114217,33290,7215,9891,38128.0,36988.0,45016.0,19236.0,161.0,161.0,161.0,13,1.9946619217081851,17.115658362989326,1.4733096085409252,4.185053380782918,4.090747330960854,5.00355871886121,1.6619217081850535,20.419928825622776,1.9786476868327403,16.846975088967973,1.4590747330960854
44427a0c18c0179be72223650715f031a10a5e66,30260,183247,34250,245606,29698,168821,43371,114121,33194,7215,9880,38097.0,36957.0,44987.0,19221.0,161.0,161.0,161.0,13,1.9946332737030412,17.143112701252235,1.4686940966010733,4.193202146690519,4.100178890876565,5.010733452593918,1.665474060822898,20.438282647584973,1.9785330948121647,16.874776386404292,1.4525939177101967
44431df02459ec6c4d8c705dd15f376015407043,27408,168889,30902,225122,26844,155975,39702,105652,29833,6768,8813,35158.0,34118.0,41618.0,17826.0,117.0,116.0,154.0,13,1.9071969696969697,16.339015151515152,1.4981060606060606,3.9981060606060606,3.9015151515151514,4.75,1.6931818181818181,19.583333333333332,1.8958333333333333,16.140151515151516,1.4848484848484849
446397774ad3b9f2ae81bcfbe0628e99c3db7e49,28894,175928,33089,235804,28344,162843,41775,110075,32054,6684,9029,36519.0,35426.0,43208.0,18612.0,118.0,117.0,154.0,13,1.959780621572212,16.694698354661792,1.5045703839122486,4.053016453382084,3.956124314442413,4.822669104204754,1.6892138939670933,20.009140767824498,1.946983546617916,16.491773308957953,1.4917733089579526
446624ce350b26e443bf5bfbe8512670853902bc,28833,175772,32979,235475,28282,162688,41742,109947,31945,6687,9025,36477.0,35384.0,43160.0,18604.0,118.0,117.0,154.0,13,1.959780621572212,16.683729433272394,1.5009140767824498,4.049360146252285,3.956124314442413,4.817184643510055,1.6892138939670933,19.9963436928702,1.946983546617916,16.480804387568554,1.4862888482632541
446d12cb3fbee1b641f97336df3abe8968e3db59,30413,183877,34494,246624,29846,169328,43499,114454,33404,7289,9988,38207.0,37061.0,45025.0,19271.0,161.0,161.0,161.0,13,1.9840989399293287,17.03886925795053,1.4734982332155477,4.167844522968198,4.072438162544169,4.964664310954063,1.6501766784452296,20.33745583038869,1.971731448763251,16.763250883392224,1.46113074204947
446d5d911214fd3d61921478c98d4a88f84e410c,30122,182351,34159,244482,29560,167945,43038,113637,33103,7215,9860,37949.0,36813.0,44817.0,19145.0,161.0,161.0,161.0,13,2.0017953321364454,17.17773788150808,1.4757630161579893,4.202872531418312,4.1059245960502695,5.021543985637343,1.6696588868940754,20.49012567324955,1.9838420107719927,16.910233393177737,1.459605026929982
4473060bc2a96a175015d2ffd856eb68c02a1126,29264,177965,33377,238492,28713,164843,42221,111502,32327,6702,9063,36993.0,35879.0,43765.0,18857.0,118.0,117.0,154.0,13,1.97992700729927,16.735401459854014,1.5091240875912408,4.0583941605839415,3.9616788321167884,4.819343065693431,1.6934306569343065,20.076642335766422,1.9616788321167884,16.536496350364963,1.4945255474452555
447ed832e5ce50e4dc98dd53e0bbcf3e1a338f35,32362,192817,37303,260249,31738,177251,46183,119380,36190,7738,10672,39908.0,38672.0,47007.0,20102.0,161.0,161.0,161.0,13,1.9434276206322796,16.615640599001665,1.4409317803660566,4.0948419301164725,3.995008319467554,4.875207986688852,1.6256239600665559,19.880199667221298,1.9317803660565724,16.36439267886855,1.4292845257903495
447f80f508509c7252c2f531724b90f75d3e4a26,30760,185423,35184,249196,30179,170491,44055,114993,34089,7454,10251,38517.0,37357.0,45354.0,19400.0,161.0,161.0,161.0,13,1.980836236933798,16.907665505226483,1.4599303135888502,4.148083623693379,4.047038327526132,4.942508710801394,1.6358885017421603,20.189895470383274,1.9686411149825784,16.635888501742162,1.4477351916376306
449456ad47e4074d6d2ee1d1d8178ab29848a137,24557,153958,26982,203531,24044,141969,35895,96234,25959,6354,8122,32091.0,31168.0,38111.0,16308.0,111.0,110.0,154.0,13,1.92,16.53,1.564,4.084,3.976,4.866,1.758,19.858,1.908,16.346,1.548
44a6b6ce1777f587c318008fe59b901a296f5326,28885,176016,33024,235817,28334,162929,41808,110098,31990,6687,9028,36535.0,35444.0,43220.0,18629.0,118.0,117.0,154.0,13,1.9616087751371116,16.681901279707496,1.5027422303473492,4.047531992687386,3.954296160877514,4.819012797074954,1.6892138939670933,19.9981718464351,1.9488117001828154,16.478976234003657,1.4881170018281535
44c2339e55df11b2cfd8bdc28ceee6b4d1ca1928,30890,185773,35274,249769,30307,170814,44286,115034,34179,7465,10255,38535.0,37389.0,45386.0,19452.0,161.0,161.0,161.0,13,1.9704861111111112,16.819444444444443,1.4305555555555556,4.125,4.024305555555555,4.923611111111111,1.6284722222222223,20.071180555555557,1.9583333333333333,16.552083333333332,1.4184027777777777
44c3f09fa501ccd83e3362080a99ad4b46cda127,29489,178800,33689,239853,28938,165648,42489,111961,32639,6702,9093,37169.0,36058.0,43943.0,18948.0,118.0,117.0,154.0,13,1.9891107078039927,16.673321234119783,1.4882032667876588,4.0417422867513615,3.9455535390199636,4.791288566243194,1.6860254083484574,19.99274047186933,1.970961887477314,16.473684210526315,1.4736842105263157
44c9a6d2699134d19d5b78503633615fe1bdfa31,32012,191163,36839,257800,31386,175753,45668,118387,35726,7745,10510,39624.0,38397.0,46687.0,19969.0,161.0,161.0,161.0,13,1.949579831932773,16.709243697478993,1.4504201680672268,4.122689075630252,4.021848739495798,4.915966386554622,1.6218487394957983,19.969747899159664,1.9378151260504202,16.457142857142856,1.438655462184874
44dc738a39f2c4dba41c0ddacae280d0f88dc71f,28801,175538,32969,235180,28236,162402,41604,109727,31904,6788,9025,36431.0,35338.0,43106.0,18588.0,118.0,117.0,154.0,13,1.963436928702011,16.711151736745887,1.5027422303473492,4.060329067641682,3.96709323583181,4.826325411334552,1.6892138939670933,20.025594149908592,1.9506398537477148,16.502742230347348,1.4881170018281535
44e2ff09cef17eb8b25ceee3a950d88dbdd19252,28026,171758,31957,229635,27461,158709,40592,107322,30892,6785,8940,35666.0,34594.0,42216.0,18075.0,118.0,117.0,154.0,13,1.96309963099631,16.74538745387454,1.503690036900369,4.075645756457565,3.981549815498155,4.8468634686346865,1.6918819188191883,20.07380073800738,1.9501845018450183,16.538745387453876,1.488929889298893
44e5471a8d8ec5f04058220f8b91513b5b5accaa,28866,175828,33046,235626,28302,162688,41718,109959,31980,6786,9031,36488.0,35395.0,43183.0,18609.0,118.0,117.0,154.0,13,1.963436928702011,16.683729433272394,1.5009140767824498,4.047531992687386,3.952468007312614,4.8208409506398535,1.6873857404021937,19.9945155393053,1.9488117001828154,16.47531992687386,1.4881170018281535
44f243d356a6402878b2b3e098fd8cfa4fe1aaf5,27408,168886,30903,225119,26844,155972,39702,105648,29834,6768,8813,35155.0,34115.0,41618.0,17823.0,117.0,116.0,154.0,13,1.9071969696969697,16.339015151515152,1.4981060606060606,3.9981060606060606,3.9015151515151514,4.75,1.691287878787879,19.581439393939394,1.8958333333333333,16.140151515151516,1.4848484848484849
44f2f3f919353f4732910b6e0f10d5aae90bd5b7,32255,192442,37078,259546,31629,176996,45974,119262,35965,7745,10546,39889.0,38663.0,47004.0,20094.0,161.0,161.0,161.0,13,1.9546218487394957,16.768067226890757,1.457142857142857,4.132773109243698,4.035294117647059,4.9260504201680675,1.6319327731092437,20.043697478991596,1.9428571428571428,16.514285714285716,1.4453781512605042
44f560fc16e07ccd05f19fce5f3bde74ef050c03,32382,193152,37252,260552,31756,177681,46145,119742,36139,7745,10571,40058.0,38827.0,47196.0,20200.0,161.0,161.0,161.0,13,1.9546218487394957,16.768067226890757,1.4588235294117646,4.13109243697479,4.031932773109244,4.9260504201680675,1.6319327731092437,20.04705882352941,1.9428571428571428,16.514285714285716,1.4470588235294117
450b9086484775c99d512c5a6d68fba232183579,31165,187234,35480,251698,30572,172146,44604,115994,34382,7522,10342,38818.0,37639.0,45703.0,19555.0,161.0,161.0,161.0,13,1.9705372616984402,16.823223570190642,1.4332755632582321,4.1282495667244365,4.024263431542461,4.923743500866551,1.6291161178509532,20.074523396880416,1.9601386481802425,16.55632582322357,1.4211438474870017
45121b9e302bb8640482c2add01fb6cfb1681534,30891,185766,35268,249757,30308,170806,44286,115033,34173,7465,10256,38535.0,37389.0,45387.0,19451.0,161.0,161.0,161.0,13,1.9704861111111112,16.819444444444443,1.4305555555555556,4.125,4.024305555555555,4.923611111111111,1.6284722222222223,20.071180555555557,1.9583333333333333,16.552083333333332,1.4184027777777777
452202c74b8af68de054d30643dd74d8fc606d62,28452,173880,32539,232742,27887,160794,41184,108650,31474,6787,8976,36093.0,35006.0,42696.0,18386.0,118.0,117.0,154.0,13,1.9650735294117647,16.720588235294116,1.5,4.0661764705882355,3.974264705882353,4.841911764705882,1.6893382352941178,20.047794117647058,1.9522058823529411,16.512867647058822,1.4852941176470589
452320f1f53a579f891eba678993508e7cbf3339,27148,167568,30716,223363,26584,154670,39314,104779,29647,6769,8796,34904.0,33869.0,41306.0,17710.0,113.0,112.0,154.0,13,1.9128787878787878,16.363636363636363,1.5,4.0018939393939394,3.903409090909091,4.763257575757576,1.696969696969697,19.615530303030305,1.9015151515151516,16.164772727272727,1.4867424242424243
4527aa10a6030fc8b4b65f1081b7089a9c6d9457,28000,171661,31918,229472,27434,158619,40545,107268,30849,6790,8927,35646.0,34578.0,42190.0,18055.0,118.0,117.0,154.0,13,1.9648798521256932,16.77264325323475,1.5138632162661738,4.079482439926063,3.9870609981515712,4.857670979667283,1.6950092421441774,20.10166358595194,1.9519408502772644,16.5637707948244,1.4990757855822552
452a9073ba9f1fb157b3e5710b718aaf802e7631,28002,171661,31923,229479,27436,158619,40548,107262,30854,6790,8927,35647.0,34579.0,42189.0,18058.0,118.0,117.0,154.0,13,1.9648798521256932,16.77079482439926,1.5138632162661738,4.079482439926063,3.9870609981515712,4.857670979667283,1.6950092421441774,20.10166358595194,1.9519408502772644,16.56192236598891,1.4990757855822552
4533e5343bb1171b932f787e345d6cff920a4e70,28889,175922,33078,235782,28339,162838,41774,110068,32043,6684,9028,36521.0,35428.0,43208.0,18616.0,118.0,117.0,154.0,13,1.959780621572212,16.694698354661792,1.5045703839122486,4.053016453382084,3.956124314442413,4.822669104204754,1.6892138939670933,20.007312614259597,1.946983546617916,16.491773308957953,1.4917733089579526
4538eef564c81c96f2874ccadc54d3c69cc0e19c,28827,175619,32994,235306,28262,162481,41626,109776,31929,6789,9026,36451.0,35355.0,43140.0,18602.0,118.0,117.0,154.0,13,1.9616087751371116,16.680073126142595,1.5009140767824498,4.051188299817184,3.956124314442413,4.815356489945155,1.6873857404021937,19.989031078610605,1.9488117001828154,16.473491773308957,1.4862888482632541
4539c218c362f2c1a26c61b1aa57af10342fd5a4,28865,175821,33046,235618,28301,162681,41716,109956,31980,6786,9031,36486.0,35393.0,43178.0,18607.0,118.0,117.0,154.0,13,1.963436928702011,16.683729433272394,1.5009140767824498,4.047531992687386,3.952468007312614,4.8208409506398535,1.6873857404021937,19.9945155393053,1.9488117001828154,16.47531992687386,1.4881170018281535
453f3fec592635c2811725e17627c8b1ef10b56d,31993,191031,36846,257658,31367,175632,45642,118284,35733,7745,10499,39587.0,38368.0,46641.0,19946.0,161.0,161.0,161.0,13,1.949579831932773,16.70420168067227,1.453781512605042,4.117647058823529,4.018487394957983,4.9109243697478995,1.6218487394957983,19.969747899159664,1.9378151260504202,16.452100840336133,1.442016806722689
454253f059746e8c9cc96cf3af525d4827a45aa4,32007,191105,36829,257727,31381,175700,45648,118339,35716,7745,10505,39609.0,38387.0,46671.0,19959.0,161.0,161.0,161.0,13,1.949579831932773,16.705882352941178,1.4504201680672268,4.121008403361344,4.021848739495798,4.915966386554622,1.6218487394957983,19.969747899159664,1.9378151260504202,16.45378151260504,1.438655462184874
4543926ba8f8ec596dd4e45f206f4fbc29350567,27163,167613,30748,223455,26599,154715,39326,104799,29679,6769,8796,34912.0,33877.0,41316.0,17714.0,113.0,112.0,154.0,13,1.9147727272727273,16.363636363636363,1.5018939393939394,4.0018939393939394,3.903409090909091,4.763257575757576,1.696969696969697,19.619318181818183,1.9034090909090908,16.164772727272727,1.4886363636363635
45498f08b68e7566d7bb4d58a024558f0b60e77c,31993,191029,36846,257656,31367,175630,45642,118283,35733,7745,10499,39586.0,38367.0,46639.0,19946.0,161.0,161.0,161.0,13,1.949579831932773,16.70420168067227,1.453781512605042,4.117647058823529,4.018487394957983,4.9109243697478995,1.6218487394957983,19.969747899159664,1.9378151260504202,16.452100840336133,1.442016806722689
454cb6bd52a4de614a3633e4f547af03d5c3b640,28798,175514,32962,235144,28233,162379,41591,109718,31897,6788,9024,36430.0,35337.0,43113.0,18586.0,118.0,117.0,154.0,13,1.959780621572212,16.685557586837295,1.4972577696526508,4.051188299817184,3.9579524680073126,4.817184643510055,1.6892138939670933,19.992687385740403,1.946983546617916,16.477148080438756,1.482632541133455
4551fbba141e0b2e4d16830f76f784e9c960bdf8,30818,185638,35292,249575,30228,170681,44108,115030,34197,7490,10235,38566.0,37405.0,45479.0,19422.0,161.0,161.0,161.0,13,1.9737762237762237,16.888111888111887,1.4353146853146854,4.143356643356643,4.043706293706293,4.949300699300699,1.6363636363636365,20.15909090909091,1.9615384615384615,16.62062937062937,1.4230769230769231
4557f1add261b70887136498084e7491a3f9535f,29269,177985,33345,238485,28718,164858,42223,111559,32299,6702,9065,36966.0,35852.0,43737.0,18851.0,118.0,117.0,154.0,13,1.9836065573770492,16.75774134790528,1.506375227686703,4.054644808743169,3.9562841530054644,4.819672131147541,1.6958105646630237,20.091074681238617,1.9672131147540983,16.557377049180328,1.4918032786885247
459000ef630f99c5f94c92110a5305240a9ef281,27327,168382,30845,224482,26771,155510,39570,105367,29782,6725,8798,35054.0,34014.0,41477.0,17775.0,117.0,116.0,154.0,13,1.9034090909090908,16.329545454545453,1.4981060606060606,3.996212121212121,3.899621212121212,4.753787878787879,1.691287878787879,19.568181818181817,1.8920454545454546,16.132575757575758,1.4848484848484849
45a3e52641fd58c2ebaba2fd2a03308fd6ab8a0a,27111,167263,30551,222859,26556,154441,39318,104641,29492,6705,8761,34784.0,33757.0,41176.0,17701.0,113.0,112.0,154.0,13,1.9015151515151516,16.261363636363637,1.4867424242424243,3.9696969696969697,3.871212121212121,4.736742424242424,1.6875,19.505681818181817,1.8882575757575757,16.070075757575758,1.4734848484848484
45a4f5d9f99334151af90b2199004ec49a651d7a,27473,169236,30994,225617,26907,156265,39770,105843,29925,6788,8853,35234.0,34190.0,41713.0,17834.0,117.0,116.0,154.0,13,1.8911819887429644,16.22701688555347,1.4878048780487805,3.973733583489681,3.8818011257035647,4.720450281425891,1.6679174484052532,19.4484052532833,1.8799249530956847,16.02251407129456,1.474671669793621
45a574eec82424ac11c4c5fe117725597309b9c9,29533,179866,33458,240737,28973,165521,42349,112088,32405,7215,9796,37422.0,36307.0,44239.0,18869.0,161.0,161.0,161.0,13,1.9783001808318263,17.184448462929474,1.4936708860759493,4.21880650994575,4.122965641952984,5.056057866184449,1.681735985533454,20.504520795660035,1.9620253164556962,16.90596745027125,1.4792043399638337
45afb1ca9c28855096c94926e5b16dfbcde7381f,30189,182655,34211,244904,29627,168231,43114,113822,33155,7219,9874,38014.0,36872.0,44894.0,19168.0,161.0,161.0,161.0,13,2.0,17.179533213644525,1.4739676840215439,4.202872531418312,4.1041292639138245,5.021543985637343,1.6678635547576302,20.488330341113105,1.9838420107719927,16.912028725314183,1.4578096947935368
45b78d8ba3c9e542f1375171090fe10baef6b2b2,27920,171355,31824,228995,27355,158340,40500,107022,30755,6793,8894,35565.0,34509.0,42089.0,18053.0,118.0,117.0,154.0,13,1.961111111111111,16.81851851851852,1.5037037037037038,4.061111111111111,3.9703703703703703,4.8277777777777775,1.6870370370370371,20.12962962962963,1.9481481481481482,16.616666666666667,1.488888888888889
45c0c21eb96ce45f05ffbe8600adf6ac65086415,27408,168886,30902,225119,26844,155972,39702,105649,29833,6768,8813,35155.0,34115.0,41618.0,17823.0,117.0,116.0,154.0,13,1.9071969696969697,16.339015151515152,1.4981060606060606,3.9981060606060606,3.9015151515151514,4.75,1.691287878787879,19.581439393939394,1.8958333333333333,16.140151515151516,1.4848484848484849
45c6b1ed24724f7f3041a60a4313df7d9c4b9909,31048,186745,35385,251000,30465,171730,44546,115663,34290,7465,10311,38734.0,37556.0,45621.0,19516.0,161.0,161.0,161.0,13,1.967128027681661,16.78719723183391,1.4290657439446366,4.115916955017301,4.017301038062284,4.916955017301038,1.6245674740484428,20.027681660899653,1.9550173010380623,16.515570934256054,1.4169550173010381
45cbc37c5f84fadd78cccf6b2ea82a9ef251cdc6,29637,179419,33846,240765,29086,166246,42640,112344,32789,6716,9114,37320.0,36197.0,44115.0,19029.0,118.0,117.0,154.0,13,1.9818840579710144,16.61413043478261,1.4855072463768115,4.02536231884058,3.9329710144927534,4.769927536231884,1.6757246376811594,19.92391304347826,1.963768115942029,16.416666666666668,1.4692028985507246
45ccef87b3cc0ab09ec5fd1186aa0b33298ee8d4,27553,169871,31045,226371,26988,156913,40046,106191,29976,6774,8855,35340.0,34290.0,41819.0,17876.0,118.0,117.0,154.0,13,1.8855534709193247,16.185741088180112,1.4859287054409005,3.958724202626642,3.8630393996247654,4.705440900562852,1.6641651031894935,19.410881801125704,1.874296435272045,15.992495309568481,1.4709193245778611
45d2f75f913c0545be473db1dc2595a1600413f5,27450,169185,30991,225542,26884,156214,39760,105756,29922,6786,8857,35179.0,34134.0,41662.0,17783.0,117.0,116.0,154.0,13,1.9606741573033708,16.880149812734082,1.50374531835206,4.106741573033708,4.01685393258427,4.883895131086143,1.7134831460674158,20.185393258426966,1.9475655430711611,16.670411985018728,1.4906367041198503
45dcb35f9a4755f3530fe9ec6a1622deeefe36bf,30624,184859,34998,248319,30047,169972,43863,114742,33937,7409,10205,38428.0,37270.0,45253.0,19346.0,161.0,161.0,161.0,13,1.9894551845342707,17.01933216168717,1.4727592267135325,4.173989455184534,4.072056239015817,4.966608084358524,1.6449912126537785,20.31458699472759,1.9771528998242531,16.748681898066785,1.460456942003515
45f28edbe9ce730c8d54a0042eafc34657f81c27,28865,175821,33046,235618,28301,162681,41716,109956,31980,6786,9031,36486.0,35393.0,43177.0,18607.0,118.0,117.0,154.0,13,1.963436928702011,16.683729433272394,1.5009140767824498,4.047531992687386,3.952468007312614,4.8208409506398535,1.6873857404021937,19.9945155393053,1.9488117001828154,16.47531992687386,1.4881170018281535
45fa195ff0b7a440fae02da1d871f976afa32dff,32329,192853,37183,260135,31703,177393,46089,119560,36070,7745,10560,39980.0,38749.0,47098.0,20140.0,161.0,161.0,161.0,13,1.9546218487394957,16.77310924369748,1.4588235294117646,4.132773109243698,4.033613445378151,4.9260504201680675,1.6319327731092437,20.04873949579832,1.9428571428571428,16.51932773109244,1.4470588235294117
460c7eb2bf5540384dfc18ace59abec6fa3aa009,31045,186766,35385,251018,30462,171751,44542,115691,34290,7465,10311,38727.0,37549.0,45611.0,19508.0,161.0,161.0,161.0,13,1.9688581314878892,16.794117647058822,1.4290657439446366,4.117647058823529,4.0190311418685125,4.920415224913495,1.6262975778546713,20.038062283737023,1.9567474048442905,16.52249134948097,1.4169550173010381
4612edc639e8c7c15420960a92efa609e92ab9a7,29493,178774,33670,239812,28942,165616,42488,111934,32624,6704,9094,37170.0,36059.0,43940.0,18948.0,118.0,117.0,154.0,13,1.9891107078039927,16.671506352087114,1.4882032667876588,4.0417422867513615,3.9455535390199636,4.791288566243194,1.6860254083484574,19.98911070780399,1.9727767695099818,16.471869328493646,1.4736842105263157
46203ac24dc7e6b5a8d4f1b024ed93591705d47b,27455,169198,30997,225566,26889,156227,39762,105765,29928,6786,8857,35184.0,34139.0,41669.0,17784.0,117.0,116.0,154.0,13,1.9606741573033708,16.882022471910112,1.50374531835206,4.106741573033708,4.01685393258427,4.883895131086143,1.7134831460674158,20.185393258426966,1.9475655430711611,16.672284644194757,1.4906367041198503
462cbb415e41aa890e78a30a5cc29558baa80b23,24571,154066,27021,203676,24059,142067,35908,96308,25998,6355,8130,32131.0,31192.0,38168.0,16334.0,111.0,110.0,154.0,13,1.92,16.53,1.566,4.086,3.976,4.866,1.758,19.856,1.908,16.346,1.55
462f213429c728d68e5178580040af5832fa0bb8,29046,176508,33124,236564,28496,163412,41911,110458,32089,6684,9039,36638.0,35528.0,43349.0,18666.0,118.0,117.0,154.0,13,1.9689213893967092,16.676416819012797,1.5082266910420474,4.045703839122487,3.9451553930530165,4.809872029250457,1.6855575868372943,19.9963436928702,1.9542961608775138,16.47531992687386,1.4954296160877514
4633a846f5cf085bc11de702d0e78177aa44a907,27339,168321,31069,224656,26783,155450,39555,105296,30006,6725,8797,35032.0,33995.0,41446.0,17783.0,117.0,116.0,154.0,13,1.9090909090909092,16.34280303030303,1.5056818181818181,3.9943181818181817,3.897727272727273,4.753787878787879,1.6950757575757576,19.589015151515152,1.8977272727272727,16.14962121212121,1.4924242424242424
464416a2eaadf84d2bfdf795007863d03b222b7c,32243,192371,37015,259404,31617,176877,45943,119137,35902,7745,10594,39861.0,38638.0,46965.0,20081.0,161.0,161.0,161.0,13,1.9496644295302012,16.721476510067113,1.4546979865771812,4.124161073825503,4.023489932885906,4.916107382550336,1.6291946308724832,20.0,1.9379194630872483,16.466442953020135,1.4429530201342282
